12_004,"Alcozauca De Guerrero, Guerrero",004,Alcozauca De Guerrero,12,Guerrero
12_005,"Alpoyeca, Guerrero",005,Alpoyeca,12,Guerrero
12_006,"Apaxtla, Guerrero",006,Apaxtla,12,Guerrero
12_007,"Arcelia, Guerrero",007,Arcelia,12,Guerrero
12_008,"Atenango Del Río, Guerrero",008,Atenango Del Río,12,Guerrero
12_009,"Atlamajalcingo Del Monte, Guerrero",009,Atlamajalcingo Del Monte,12,Guerrero
12_010,"Atlixtac, Guerrero",010,Atlixtac,12,Guerrero
12_011,"Atoyac De Álvarez, Guerrero",011,Atoyac De Álvarez,12,Guerrero
12_012,"Ayutla De Los Libres, Guerrero",012,Ayutla De Los Libres,12,Guerrero
12_013,"Azoyú, Guerrero",013,Azoyú,12,Guerrero
12_014,"Benito Juárez, Guerrero",014,Benito Juárez,12,Guerrero
12_015,"Buenavista De Cuéllar, Guerrero",015,Buenavista De Cuéllar,12,Guerrero
12_016,"Coahuayutla De José María Izazaga, Guerrero",016,Coahuayutla De José María Izazaga,12,Guerrero
12_017,"Cocula, Guerrero",017,Cocula,12,Guerrero
12_018,"Copala, Guerrero",018,Copala,12,Guerrero
12_019,"Copalillo, Guerrero",019,Copalillo,12,Guerrero
12_020,"Copanatoyac, Guerrero",020,Copanatoyac,12,Guerrero
12_021,"Coyuca De Benítez, Guerrero",021,Coyuca De Benítez,12,Guerrero
12_022,"Coyuca De Catalán, Guerrero",022,Coyuca De Catalán,12,Guerrero
12_023,"Cuajinicuilapa, Guerrero",023,Cuajinicuilapa,12,Guerrero
12_024,"Cualác, Guerrero",024,Cualác,12,Guerrero
12_025,"Cuautepec, Guerrero",025,Cuautepec,12,Guerrero
12_026,"Cuetzala Del Progreso, Guerrero",026,Cuetzala Del Progreso,12,Guerrero
12_027,"Cutzamala De Pinzón, Guerrero",027,Cutzamala De Pinzón,12,Guerrero
12_028,"Chilapa De Álvarez, Guerrero",028,Chilapa De Álvarez,12,Guerrero
12_029,"Chilpancingo De Los Bravo, Guerrero",029,Chilpancingo De Los Bravo,12,Guerrero
12_030,"Florencio Villarreal, Guerrero",030,Florencio Villarreal,12,Guerrero
12_031,"General Canuto A. Neri, Guerrero",031,General Canuto A. Neri,12,Guerrero
12_032,"General Heliodoro Castillo, Guerrero",032,General Heliodoro Castillo,12,Guerrero
12_033,"Huamuxtitlán, Guerrero",033,Huamuxtitlán,12,Guerrero
12_034,"Huitzuco De Los Figueroa, Guerrero",034,Huitzuco De Los Figueroa,12,Guerrero
12_035,"Iguala De La Independencia, Guerrero",035,Iguala De La Independencia,12,Guerrero
12_036,"Igualapa, Guerrero",036,Igualapa,12,Guerrero
12_037,"Ixcateopan De Cuauhtémoc, Guerrero",037,Ixcateopan De Cuauhtémoc,12,Guerrero
12_038,"Zihuatanejo De Azueta, Guerrero",038,Zihuatanejo De Azueta,12,Guerrero
12_039,"Juan R. Escudero, Guerrero",039,Juan R. Escudero,12,Guerrero
12_040,"Leonardo Bravo, Guerrero",040,Leonardo Bravo,12,Guerrero
12_041,"Malinaltepec, Guerrero",041,Malinaltepec,12,Guerrero
12_042,"Mártir De Cuilapan, Guerrero",042,Mártir De Cuilapan,12,Guerrero
12_043,"Metlatónoc, Guerrero",043,Metlatónoc,12,Guerrero
12_044,"Mochitlán, Guerrero",044,Mochitlán,12,Guerrero
12_045,"Olinalá, Guerrero",045,Olinalá,12,Guerrero
12_046,"Ometepec, Guerrero",046,Ometepec,12,Guerrero
12_047,"Pedro Ascencio Alquisiras, Guerrero",047,Pedro Ascencio Alquisiras,12,Guerrero
12_048,"Petatlán, Guerrero",048,Petatlán,12,Guerrero
12_049,"Pilcaya, Guerrero",049,Pilcaya,12,Guerrero
12_050,"Pungarabato, Guerrero",050,Pungarabato,12,Guerrero
12_051,"Quechultenango, Guerrero",051,Quechultenango,12,Guerrero
12_052,"San Luis Acatlán, Guerrero",052,San Luis Acatlán,12,Guerrero
12_053,"San Marcos, Guerrero",053,San Marcos,12,Guerrero
12_054,"San Miguel Totolapan, Guerrero",054,San Miguel Totolapan,12,Guerrero
12_055,"Taxco De Alarcón, Guerrero",055,Taxco De Alarcón,12,Guerrero
12_056,"Tecoanapa, Guerrero",056,Tecoanapa,12,Guerrero
12_057,"Técpan De Galeana, Guerrero",057,Técpan De Galeana,12,Guerrero
12_058,"Teloloapan, Guerrero",058,Teloloapan,12,Guerrero
12_059,"Tepecoacuilco De Trujano, Guerrero",059,Tepecoacuilco De Trujano,12,Guerrero
12_060,"Tetipac, Guerrero",060,Tetipac,12,Guerrero
12_061,"Tixtla De Guerrero, Guerrero",061,Tixtla De Guerrero,12,Guerrero
12_062,"Tlacoachistlahuaca, Guerrero",062,Tlacoachistlahuaca,12,Guerrero
12_063,"Tlacoapa, Guerrero",063,Tlacoapa,12,Guerrero
12_064,"Tlalchapa, Guerrero",064,Tlalchapa,12,Guerrero
12_065,"Tlalixtaquilla De Maldonado, Guerrero",065,Tlalixtaquilla De Maldonado,12,Guerrero
12_066,"Tlapa De Comonfort, Guerrero",066,Tlapa De Comonfort,12,Guerrero
12_067,"Tlapehuala, Guerrero",067,Tlapehuala,12,Guerrero
12_068,"La Unión De Isidoro Montes De Oca, Guerrero",068,La Unión De Isidoro Montes De Oca,12,Guerrero
12_069,"Xalpatláhuac, Guerrero",069,Xalpatláhuac,12,Guerrero
12_070,"Xochihuehuetlán, Guerrero",070,Xochihuehuetlán,12,Guerrero
12_071,"Xochistlahuaca, Guerrero",071,Xochistlahuaca,12,Guerrero
12_072,"Zapotitlán Tablas, Guerrero",072,Zapotitlán Tablas,12,Guerrero
12_073,"Zirándaro, Guerrero",073,Zirándaro,12,Guerrero
12_074,"Zitlala, Guerrero",074,Zitlala,12,Guerrero
12_075,"Eduardo Neri, Guerrero",075,Eduardo Neri,12,Guerrero
12_076,"Acatepec, Guerrero",076,Acatepec,12,Guerrero
12_077,"Marquelia, Guerrero",077,Marquelia,12,Guerrero
12_078,"Cochoapa El Grande, Guerrero",078,Cochoapa El Grande,12,Guerrero
12_079,"José Joaquín De Herrera, Guerrero",079,José Joaquín De Herrera,12,Guerrero
12_080,"Juchitán, Guerrero",080,Juchitán,12,Guerrero
12_081,"Iliatenco, Guerrero",081,Iliatenco,12,Guerrero
12_999,"No Especificado, Guerrero",999,No Especificado,12,Guerrero
13_001,"Acatlán, Hidalgo",001,Acatlán,13,Hidalgo
13_002,"Acaxochitlán, Hidalgo",002,Acaxochitlán,13,Hidalgo
13_003,"Actopan, Hidalgo",003,Actopan,13,Hidalgo
13_004,"Agua Blanca De Iturbide, Hidalgo",004,Agua Blanca De Iturbide,13,Hidalgo
13_005,"Ajacuba, Hidalgo",005,Ajacuba,13,Hidalgo
13_006,"Alfajayucan, Hidalgo",006,Alfajayucan,13,Hidalgo
13_007,"Almoloya, Hidalgo",007,Almoloya,13,Hidalgo
13_008,"Apan, Hidalgo",008,Apan,13,Hidalgo
13_009,"El Arenal, Hidalgo",009,El Arenal,13,Hidalgo
13_010,"Atitalaquia, Hidalgo",010,Atitalaquia,13,Hidalgo
13_011,"Atlapexco, Hidalgo",011,Atlapexco,13,Hidalgo
13_012,"Atotonilco El Grande, Hidalgo",012,Atotonilco El Grande,13,Hidalgo
13_013,"Atotonilco De Tula, Hidalgo",013,Atotonilco De Tula,13,Hidalgo
13_014,"Calnali, Hidalgo",014,Calnali,13,Hidalgo
13_015,"Cardonal, Hidalgo",015,Cardonal,13,Hidalgo
13_016,"Cuautepec De Hinojosa, Hidalgo",016,Cuautepec De Hinojosa,13,Hidalgo
13_017,"Chapantongo, Hidalgo",017,Chapantongo,13,Hidalgo
13_018,"Chapulhuacán, Hidalgo",018,Chapulhuacán,13,Hidalgo
13_019,"Chilcuautla, Hidalgo",019,Chilcuautla,13,Hidalgo
13_020,"Eloxochitlán, Hidalgo",020,Eloxochitlán,13,Hidalgo
13_021,"Emiliano Zapata, Hidalgo",021,Emiliano Zapata,13,Hidalgo
13_022,"Epazoyucan, Hidalgo",022,Epazoyucan,13,Hidalgo
13_023,"Francisco I. Madero, Hidalgo",023,Francisco I. Madero,13,Hidalgo
13_024,"Huasca De Ocampo, Hidalgo",024,Huasca De Ocampo,13,Hidalgo
13_025,"Huautla, Hidalgo",025,Huautla,13,Hidalgo
13_026,"Huazalingo, Hidalgo",026,Huazalingo,13,Hidalgo
13_027,"Huehuetla, Hidalgo",027,Huehuetla,13,Hidalgo
13_028,"Huejutla De Reyes, Hidalgo",028,Huejutla De Reyes,13,Hidalgo
13_029,"Huichapan, Hidalgo",029,Huichapan,13,Hidalgo
13_030,"Ixmiquilpan, Hidalgo",030,Ixmiquilpan,13,Hidalgo
13_031,"Jacala De Ledezma, Hidalgo",031,Jacala De Ledezma,13,Hidalgo
13_032,"Jaltocán, Hidalgo",032,Jaltocán,13,Hidalgo
13_033,"Juárez Hidalgo, Hidalgo",033,Juárez Hidalgo,13,Hidalgo
13_034,"Lolotla, Hidalgo",034,Lolotla,13,Hidalgo
13_035,"Metepec, Hidalgo",035,Metepec,13,Hidalgo
13_036,"San Agustín Metzquititlán, Hidalgo",036,San Agustín Metzquititlán,13,Hidalgo
13_037,"Metztitlán, Hidalgo",037,Metztitlán,13,Hidalgo
13_038,"Mineral Del Chico, Hidalgo",038,Mineral Del Chico,13,Hidalgo
13_039,"Mineral Del Monte, Hidalgo",039,Mineral Del Monte,13,Hidalgo
13_040,"La Misión, Hidalgo",040,La Misión,13,Hidalgo
13_041,"Mixquiahuala De Juárez, Hidalgo",041,Mixquiahuala De Juárez,13,Hidalgo
13_042,"Molango De Escamilla, Hidalgo",042,Molango De Escamilla,13,Hidalgo
13_043,"Nicolás Flores, Hidalgo",043,Nicolás Flores,13,Hidalgo
13_044,"Nopala De Villagrán, Hidalgo",044,Nopala De Villagrán,13,Hidalgo
13_045,"Omitlán De Juárez, Hidalgo",045,Omitlán De Juárez,13,Hidalgo
13_046,"San Felipe Orizatlán, Hidalgo",046,San Felipe Orizatlán,13,Hidalgo
13_047,"Pacula, Hidalgo",047,Pacula,13,Hidalgo
13_048,"Pachuca De Soto, Hidalgo",048,Pachuca De Soto,13,Hidalgo
13_049,"Pisaflores, Hidalgo",049,Pisaflores,13,Hidalgo
13_050,"Progreso De Obregón, Hidalgo",050,Progreso De Obregón,13,Hidalgo
13_051,"Mineral De La Reforma, Hidalgo",051,Mineral De La Reforma,13,Hidalgo
13_052,"San Agustín Tlaxiaca, Hidalgo",052,San Agustín Tlaxiaca,13,Hidalgo
13_053,"San Bartolo Tutotepec, Hidalgo",053,San Bartolo Tutotepec,13,Hidalgo
13_054,"San Salvador, Hidalgo",054,San Salvador,13,Hidalgo
13_055,"Santiago De Anaya, Hidalgo",055,Santiago De Anaya,13,Hidalgo
13_056,"Santiago Tulantepec De Lugo Guerrero, Hidalgo",056,Santiago Tulantepec De Lugo Guerrero,13,Hidalgo
13_057,"Singuilucan, Hidalgo",057,Singuilucan,13,Hidalgo
13_058,"Tasquillo, Hidalgo",058,Tasquillo,13,Hidalgo
13_059,"Tecozautla, Hidalgo",059,Tecozautla,13,Hidalgo
13_060,"Tenango De Doria, Hidalgo",060,Tenango De Doria,13,Hidalgo
13_061,"Tepeapulco, Hidalgo",061,Tepeapulco,13,Hidalgo
13_062,"Tepehuacán De Guerrero, Hidalgo",062,Tepehuacán De Guerrero,13,Hidalgo
13_063,"Tepeji Del Río De Ocampo, Hidalgo",063,Tepeji Del Río De Ocampo,13,Hidalgo
13_064,"Tepetitlán, Hidalgo",064,Tepetitlán,13,Hidalgo
13_065,"Tetepango, Hidalgo",065,Tetepango,13,Hidalgo
13_066,"Villa De Tezontepec, Hidalgo",066,Villa De Tezontepec,13,Hidalgo
13_067,"Tezontepec De Aldama, Hidalgo",067,Tezontepec De Aldama,13,Hidalgo
13_068,"Tianguistengo, Hidalgo",068,Tianguistengo,13,Hidalgo
13_069,"Tizayuca, Hidalgo",069,Tizayuca,13,Hidalgo
13_070,"Tlahuelilpan, Hidalgo",070,Tlahuelilpan,13,Hidalgo
13_071,"Tlahuiltepa, Hidalgo",071,Tlahuiltepa,13,Hidalgo
13_072,"Tlanalapa, Hidalgo",072,Tlanalapa,13,Hidalgo
13_073,"Tlanchinol, Hidalgo",073,Tlanchinol,13,Hidalgo
13_074,"Tlaxcoapan, Hidalgo",074,Tlaxcoapan,13,Hidalgo
13_075,"Tolcayuca, Hidalgo",075,Tolcayuca,13,Hidalgo
13_076,"Tula De Allende, Hidalgo",076,Tula De Allende,13,Hidalgo
13_077,"Tulancingo De Bravo, Hidalgo",077,Tulancingo De Bravo,13,Hidalgo
13_078,"Xochiatipan, Hidalgo",078,Xochiatipan,13,Hidalgo
13_079,"Xochicoatlán, Hidalgo",079,Xochicoatlán,13,Hidalgo
13_080,"Yahualica, Hidalgo",080,Yahualica,13,Hidalgo
13_081,"Zacualtipán De Ángeles, Hidalgo",081,Zacualtipán De Ángeles,13,Hidalgo
13_082,"Zapotlán De Juárez, Hidalgo",082,Zapotlán De Juárez,13,Hidalgo
13_083,"Zempoala, Hidalgo",083,Zempoala,13,Hidalgo
13_084,"Zimapán, Hidalgo",084,Zimapán,13,Hidalgo
13_999,"No Especificado, Hidalgo",999,No Especificado,13,Hidalgo
14_001,"Acatic, Jalisco",001,Acatic,14,Jalisco
14_002,"Acatlán De Juárez, Jalisco",002,Acatlán De Juárez,14,Jalisco
14_003,"Ahualulco De Mercado, Jalisco",003,Ahualulco De Mercado,14,Jalisco
14_004,"Amacueca, Jalisco",004,Amacueca,14,Jalisco
14_005,"Amatitán, Jalisco",005,Amatitán,14,Jalisco
14_006,"Ameca, Jalisco",006,Ameca,14,Jalisco
14_007,"San Juanito De Escobedo, Jalisco",007,San Juanito De Escobedo,14,Jalisco
14_008,"Arandas, Jalisco",008,Arandas,14,Jalisco
14_009,"El Arenal, Jalisco",009,El Arenal,14,Jalisco
14_010,"Atemajac De Brizuela, Jalisco",010,Atemajac De Brizuela,14,Jalisco
14_011,"Atengo, Jalisco",011,Atengo,14,Jalisco
14_012,"Atenguillo, Jalisco",012,Atenguillo,14,Jalisco
14_013,"Atotonilco El Alto, Jalisco",013,Atotonilco El Alto,14,Jalisco
14_014,"Atoyac, Jalisco",014,Atoyac,14,Jalisco
14_015,"Autlán De Navarro, Jalisco",015,Autlán De Navarro,14,Jalisco
14_016,"Ayotlán, Jalisco",016,Ayotlán,14,Jalisco
14_017,"Ayutla, Jalisco",017,Ayutla,14,Jalisco
14_018,"La Barca, Jalisco",018,La Barca,14,Jalisco
14_019,"Bolaños, Jalisco",019,Bolaños,14,Jalisco
14_020,"Cabo Corrientes, Jalisco",020,Cabo Corrientes,14,Jalisco
14_021,"Casimiro Castillo, Jalisco",021,Casimiro Castillo,14,Jalisco
14_022,"Cihuatlán, Jalisco",022,Cihuatlán,14,Jalisco
14_023,"Zapotlán El Grande, Jalisco",023,Zapotlán El Grande,14,Jalisco
14_024,"Cocula, Jalisco",024,Cocula,14,Jalisco
14_025,"Colotlán, Jalisco",025,Colotlán,14,Jalisco
14_026,"Concepción De Buenos Aires, Jalisco",026,Concepción De Buenos Aires,14,Jalisco
14_027,"Cuautitlán De García Barragán, Jalisco",027,Cuautitlán De García Barragán,14,Jalisco
14_028,"Cuautla, Jalisco",028,Cuautla,14,Jalisco
14_029,"Cuquío, Jalisco",029,Cuquío,14,Jalisco
14_030,"Chapala, Jalisco",030,Chapala,14,Jalisco
14_031,"Chimaltitán, Jalisco",031,Chimaltitán,14,Jalisco
14_032,"Chiquilistlán, Jalisco",032,Chiquilistlán,14,Jalisco
14_033,"Degollado, Jalisco",033,Degollado,14,Jalisco
14_034,"Ejutla, Jalisco",034,Ejutla,14,Jalisco
14_035,"Encarnación De Díaz, Jalisco",035,Encarnación De Díaz,14,Jalisco
14_036,"Etzatlán, Jalisco",036,Etzatlán,14,Jalisco
14_037,"El Grullo, Jalisco",037,El Grullo,14,Jalisco
14_038,"Guachinango, Jalisco",038,Guachinango,14,Jalisco
14_039,"Guadalajara, Jalisco",039,Guadalajara,14,Jalisco
14_040,"Hostotipaquillo, Jalisco",040,Hostotipaquillo,14,Jalisco
14_041,"Huejúcar, Jalisco",041,Huejúcar,14,Jalisco
14_042,"Huejuquilla El Alto, Jalisco",042,Huejuquilla El Alto,14,Jalisco
14_043,"La Huerta, Jalisco",043,La Huerta,14,Jalisco
14_044,"Ixtlahuacán De Los Membrillos, Jalisco",044,Ixtlahuacán De Los Membrillos,14,Jalisco
14_045,"Ixtlahuacán Del Río, Jalisco",045,Ixtlahuacán Del Río,14,Jalisco
14_046,"Jalostotitlán, Jalisco",046,Jalostotitlán,14,Jalisco
14_047,"Jamay, Jalisco",047,Jamay,14,Jalisco
14_048,"Jesús María, Jalisco",048,Jesús María,14,Jalisco
14_049,"Jilotlán De Los Dolores, Jalisco",049,Jilotlán De Los Dolores,14,Jalisco
14_050,"Jocotepec, Jalisco",050,Jocotepec,14,Jalisco
14_051,"Juanacatlán, Jalisco",051,Juanacatlán,14,Jalisco
14_052,"Juchitlán, Jalisco",052,Juchitlán,14,Jalisco
14_053,"Lagos De Moreno, Jalisco",053,Lagos De Moreno,14,Jalisco
14_054,"El Limón, Jalisco",054,El Limón,14,Jalisco
14_055,"Magdalena, Jalisco",055,Magdalena,14,Jalisco
14_056,"Santa María Del Oro, Jalisco",056,Santa María Del Oro,14,Jalisco
14_057,"La Manzanilla De La Paz, Jalisco",057,La Manzanilla De La Paz,14,Jalisco
14_058,"Mascota, Jalisco",058,Mascota,14,Jalisco
14_059,"Mazamitla, Jalisco",059,Mazamitla,14,Jalisco
14_060,"Mexticacán, Jalisco",060,Mexticacán,14,Jalisco
14_061,"Mezquitic, Jalisco",061,Mezquitic,14,Jalisco
14_062,"Mixtlán, Jalisco",062,Mixtlán,14,Jalisco
14_063,"Ocotlán, Jalisco",063,Ocotlán,14,Jalisco
14_064,"Ojuelos De Jalisco, Jalisco",064,Ojuelos De Jalisco,14,Jalisco
14_065,"Pihuamo, Jalisco",065,Pihuamo,14,Jalisco
14_066,"Poncitlán, Jalisco",066,Poncitlán,14,Jalisco
14_067,"Puerto Vallarta, Jalisco",067,Puerto Vallarta,14,Jalisco
14_068,"Villa Purificación, Jalisco",068,Villa Purificación,14,Jalisco
14_069,"Quitupan, Jalisco",069,Quitupan,14,Jalisco
14_070,"El Salto, Jalisco",070,El Salto,14,Jalisco
14_071,"San Cristóbal De La Barranca, Jalisco",071,San Cristóbal De La Barranca,14,Jalisco
14_072,"San Diego De Alejandría, Jalisco",072,San Diego De Alejandría,14,Jalisco
14_073,"San Juan De Los Lagos, Jalisco",073,San Juan De Los Lagos,14,Jalisco
14_074,"San Julián, Jalisco",074,San Julián,14,Jalisco
14_075,"San Marcos, Jalisco",075,San Marcos,14,Jalisco
14_076,"San Martín De Bolaños, Jalisco",076,San Martín De Bolaños,14,Jalisco
14_077,"San Martín Hidalgo, Jalisco",077,San Martín Hidalgo,14,Jalisco
14_078,"San Miguel El Alto, Jalisco",078,San Miguel El Alto,14,Jalisco
14_079,"Gómez Farías, Jalisco",079,Gómez Farías,14,Jalisco
14_080,"San Sebastián Del Oeste, Jalisco",080,San Sebastián Del Oeste,14,Jalisco
14_081,"Santa María De Los Ángeles, Jalisco",081,Santa María De Los Ángeles,14,Jalisco
14_082,"Sayula, Jalisco",082,Sayula,14,Jalisco
14_083,"Tala, Jalisco",083,Tala,14,Jalisco
14_084,"Talpa De Allende, Jalisco",084,Talpa De Allende,14,Jalisco
14_085,"Tamazula De Gordiano, Jalisco",085,Tamazula De Gordiano,14,Jalisco
14_086,"Tapalpa, Jalisco",086,Tapalpa,14,Jalisco
14_087,"Tecalitlán, Jalisco",087,Tecalitlán,14,Jalisco
14_088,"Tecolotlán, Jalisco",088,Tecolotlán,14,Jalisco
14_089,"Techaluta De Montenegro, Jalisco",089,Techaluta De Montenegro,14,Jalisco
14_090,"Tenamaxtlán, Jalisco",090,Tenamaxtlán,14,Jalisco
14_091,"Teocaltiche, Jalisco",091,Teocaltiche,14,Jalisco
14_092,"Teocuitatlán De Corona, Jalisco",092,Teocuitatlán De Corona,14,Jalisco
14_093,"Tepatitlán De Morelos, Jalisco",093,Tepatitlán De Morelos,14,Jalisco
14_094,"Tequila, Jalisco",094,Tequila,14,Jalisco
14_095,"Teuchitlán, Jalisco",095,Teuchitlán,14,Jalisco
14_096,"Tizapán El Alto, Jalisco",096,Tizapán El Alto,14,Jalisco
14_097,"Tlajomulco De Zúñiga, Jalisco",097,Tlajomulco De Zúñiga,14,Jalisco
14_098,"San Pedro Tlaquepaque, Jalisco",098,San Pedro Tlaquepaque,14,Jalisco
14_099,"Tolimán, Jalisco",099,Tolimán,14,Jalisco
14_100,"Tomatlán, Jalisco",100,Tomatlán,14,Jalisco
14_101,"Tonalá, Jalisco",101,Tonalá,14,Jalisco
14_102,"Tonaya, Jalisco",102,Tonaya,14,Jalisco
14_103,"Tonila, Jalisco",103,Tonila,14,Jalisco
14_104,"Totatiche, Jalisco",104,Totatiche,14,Jalisco
14_105,"Tototlán, Jalisco",105,Tototlán,14,Jalisco
14_106,"Tuxcacuesco, Jalisco",106,Tuxcacuesco,14,Jalisco
14_107,"Tuxcueca, Jalisco",107,Tuxcueca,14,Jalisco
14_108,"Tuxpan, Jalisco",108,Tuxpan,14,Jalisco
14_109,"Unión De San Antonio, Jalisco",109,Unión De San Antonio,14,Jalisco
14_110,"Unión De Tula, Jalisco",110,Unión De Tula,14,Jalisco
14_111,"Valle De Guadalupe, Jalisco",111,Valle De Guadalupe,14,Jalisco
14_112,"Valle De Juárez, Jalisco",112,Valle De Juárez,14,Jalisco
14_113,"San Gabriel, Jalisco",113,San Gabriel,14,Jalisco
14_114,"Villa Corona, Jalisco",114,Villa Corona,14,Jalisco
14_115,"Villa Guerrero, Jalisco",115,Villa Guerrero,14,Jalisco
14_116,"Villa Hidalgo, Jalisco",116,Villa Hidalgo,14,Jalisco
14_117,"Cañadas De Obregón, Jalisco",117,Cañadas De Obregón,14,Jalisco
14_118,"Yahualica De González Gallo, Jalisco",118,Yahualica De González Gallo,14,Jalisco
14_119,"Zacoalco De Torres, Jalisco",119,Zacoalco De Torres,14,Jalisco
14_120,"Zapopan, Jalisco",120,Zapopan,14,Jalisco
14_121,"Zapotiltic, Jalisco",121,Zapotiltic,14,Jalisco
14_122,"Zapotitlán De Vadillo, Jalisco",122,Zapotitlán De Vadillo,14,Jalisco
14_123,"Zapotlán Del Rey, Jalisco",123,Zapotlán Del Rey,14,Jalisco
14_124,"Zapotlanejo, Jalisco",124,Zapotlanejo,14,Jalisco
14_125,"San Ignacio Cerro Gordo, Jalisco",125,San Ignacio Cerro Gordo,14,Jalisco
14_999,"No Especificado, Jalisco",999,No Especificado,14,Jalisco
15_001,"Acambay De Ruíz Castañeda, México",001,Acambay De Ruíz Castañeda,15,México
15_002,"Acolman, México",002,Acolman,15,México
15_003,"Aculco, México",003,Aculco,15,México
15_004,"Almoloya De Alquisiras, México",004,Almoloya De Alquisiras,15,México
15_005,"Almoloya De Juárez, México",005,Almoloya De Juárez,15,México
15_006,"Almoloya Del Río, México",006,Almoloya Del Río,15,México
15_007,"Amanalco, México",007,Amanalco,15,México
15_008,"Amatepec, México",008,Amatepec,15,México
15_009,"Amecameca, México",009,Amecameca,15,México
15_010,"Apaxco, México",010,Apaxco,15,México
15_011,"Atenco, México",011,Atenco,15,México
15_012,"Atizapán, México",012,Atizapán,15,México
15_013,"Atizapán De Zaragoza, México",013,Atizapán De Zaragoza,15,México
15_014,"Atlacomulco, México",014,Atlacomulco,15,México
15_015,"Atlautla, México",015,Atlautla,15,México
15_016,"Axapusco, México",016,Axapusco,15,México
15_017,"Ayapango, México",017,Ayapango,15,México
15_018,"Calimaya, México",018,Calimaya,15,México
15_019,"Capulhuac, México",019,Capulhuac,15,México
15_020,"Coacalco De Berriozábal, México",020,Coacalco De Berriozábal,15,México
15_021,"Coatepec Harinas, México",021,Coatepec Harinas,15,México
15_022,"Cocotitlán, México",022,Cocotitlán,15,México
15_023,"Coyotepec, México",023,Coyotepec,15,México
15_024,"Cuautitlán, México",024,Cuautitlán,15,México
15_025,"Chalco, México",025,Chalco,15,México
15_026,"Chapa De Mota, México",026,Chapa De Mota,15,México
15_027,"Chapultepec, México",027,Chapultepec,15,México
15_028,"Chiautla, México",028,Chiautla,15,México
15_029,"Chicoloapan, México",029,Chicoloapan,15,México
15_030,"Chiconcuac, México",030,Chiconcuac,15,México
15_031,"Chimalhuacán, México",031,Chimalhuacán,15,México
15_032,"Donato Guerra, México",032,Donato Guerra,15,México
15_033,"Ecatepec De Morelos, México",033,Ecatepec De Morelos,15,México
15_034,"Ecatzingo, México",034,Ecatzingo,15,México
15_035,"Huehuetoca, México",035,Huehuetoca,15,México
15_036,"Hueypoxtla, México",036,Hueypoxtla,15,México
15_037,"Huixquilucan, México",037,Huixquilucan,15,México
15_038,"Isidro Fabela, México",038,Isidro Fabela,15,México
15_039,"Ixtapaluca, México",039,Ixtapaluca,15,México
15_040,"Ixtapan De La Sal, México",040,Ixtapan De La Sal,15,México
15_041,"Ixtapan Del Oro, México",041,Ixtapan Del Oro,15,México
15_042,"Ixtlahuaca, México",042,Ixtlahuaca,15,México
15_043,"Xalatlaco, México",043,Xalatlaco,15,México
15_044,"Jaltenco, México",044,Jaltenco,15,México
15_045,"Jilotepec, México",045,Jilotepec,15,México
15_046,"Jilotzingo, México",046,Jilotzingo,15,México
15_047,"Jiquipilco, México",047,Jiquipilco,15,México
15_048,"Jocotitlán, México",048,Jocotitlán,15,México
15_049,"Joquicingo, México",049,Joquicingo,15,México
15_050,"Juchitepec, México",050,Juchitepec,15,México
15_051,"Lerma, México",051,Lerma,15,México
15_052,"Malinalco, México",052,Malinalco,15,México
15_053,"Melchor Ocampo, México",053,Melchor Ocampo,15,México
15_054,"Metepec, México",054,Metepec,15,México
15_055,"Mexicaltzingo, México",055,Mexicaltzingo,15,México
15_056,"Morelos, México",056,Morelos,15,México
15_057,"Naucalpan De Juárez, México",057,Naucalpan De Juárez,15,México
15_058,"Nezahualcóyotl, México",058,Nezahualcóyotl,15,México
15_059,"Nextlalpan, México",059,Nextlalpan,15,México
15_060,"Nicolás Romero, México",060,Nicolás Romero,15,México
15_061,"Nopaltepec, México",061,Nopaltepec,15,México
15_062,"Ocoyoacac, México",062,Ocoyoacac,15,México
15_063,"Ocuilan, México",063,Ocuilan,15,México
15_064,"El Oro, México",064,El Oro,15,México
15_065,"Otumba, México",065,Otumba,15,México
15_066,"Otzoloapan, México",066,Otzoloapan,15,México
15_067,"Otzolotepec, México",067,Otzolotepec,15,México
15_068,"Ozumba, México",068,Ozumba,15,México
15_069,"Papalotla, México",069,Papalotla,15,México
15_070,"La Paz, México",070,La Paz,15,México
15_071,"Polotitlán, México",071,Polotitlán,15,México
15_072,"Rayón, México",072,Rayón,15,México
15_073,"San Antonio La Isla, México",073,San Antonio La Isla,15,México
15_074,"San Felipe Del Progreso, México",074,San Felipe Del Progreso,15,México
15_075,"San Martín De Las Pirámides, México",075,San Martín De Las Pirámides,15,México
15_076,"San Mateo Atenco, México",076,San Mateo Atenco,15,México
15_077,"San Simón De Guerrero, México",077,San Simón De Guerrero,15,México
15_078,"Santo Tomás, México",078,Santo Tomás,15,México
15_079,"Soyaniquilpan De Juárez, México",079,Soyaniquilpan De Juárez,15,México
15_080,"Sultepec, México",080,Sultepec,15,México
15_081,"Tecámac, México",081,Tecámac,15,México
15_082,"Tejupilco, México",082,Tejupilco,15,México
15_083,"Temamatla, México",083,Temamatla,15,México
15_084,"Temascalapa, México",084,Temascalapa,15,México
15_085,"Temascalcingo, México",085,Temascalcingo,15,México
